video_id,title,title_length,emoji_count_title,channel_name,channel_id,view_count,duration_seconds,published_text,region,category,is_live,scraped_at,like_count,comment_count,like_per_view,comment_per_view,engagement_rate,days_since_published,has_emoji,title_char_per_word,video_length_category,subscriber_count,subscriber_tier
video_4286,Video Title 4286,88,1,Channel_117,UC971763,1000,3600,28 days ago,FR,Comedy,0,2026-06-14T17:42:35.790396,141,8,0.141,0.008,0.149,28,1,22.0,Very Long (>30m),101,Nano
video_4287,Video Title 4287,29,0,Channel_664,UC415955,1000,900,28 days ago,FR,News,0,2026-06-14T17:42:35.790396,132,5,0.132,0.005,0.137,28,0,7.25,Extended (10-30m),100,Nano
video_4288,Video Title 4288,44,0,Channel_576,UC825171,1000,300,9 days ago,IN,Education,0,2026-06-14T17:42:35.790396,88,6,0.088,0.006,0.094,9,0,11.0,Medium (1-5m),101,Nano
video_4289,Video Title 4289,87,1,Channel_937,UC153537,1000,900,27 days ago,BR,Education,0,2026-06-14T17:42:35.790396,38,22,0.038,0.022,0.06,27,1,21.75,Extended (10-30m),101,Nano
video_4290,Video Title 4290,80,1,Channel_990,UC603994,1001,1800,25 days ago,IN,Technology,0,2026-06-14T17:42:35.790396,26,4,0.025974025974025976,0.003996003996003996,0.029970029970029972,25,1,20.0,Extended (10-30m),100,Nano
video_4291,Video Title 4291,48,0,Channel_662,UC682117,1000,180,15 days ago,KR,How-to,0,2026-06-14T17:42:35.790396,105,10,0.105,0.01,0.115,15,0,12.0,Medium (1-5m),100,Nano
video_4292,Video Title 4292,38,1,Channel_317,UC633840,1000,1800,18 days ago,AU,Sports,0,2026-06-14T17:42:35.790396,64,25,0.064,0.025,0.089,18,1,9.5,Extended (10-30m),100,Nano
video_4293,Video Title 4293,62,1,Channel_876,UC639773,1000,300,26 days ago,DE,Education,0,2026-06-14T17:42:35.790396,83,26,0.083,0.026,0.109,26,1,15.5,Medium (1-5m),101,Nano
video_4294,Video Title 4294,85,0,Channel_12,UC963937,1000,1800,22 days ago,CA,How-to,1,2026-06-14T17:42:35.790396,118,29,0.118,0.029,0.147,22,0,21.25,Extended (10-30m),100,Nano
video_4295,Video Title 4295,93,0,Channel_90,UC937416,1000,300,27 days ago,AU,Education,0,2026-06-14T17:42:35.790396,94,18,0.094,0.018,0.112,27,0,23.25,Medium (1-5m),115,Nano
video_4296,Video Title 4296,80,0,Channel_388,UC801473,1001,180,4 days ago,BR,Gaming,0,2026-06-14T17:42:35.790396,20,7,0.01998001998001998,0.006993006993006993,0.026973026973026972,4,0,20.0,Medium (1-5m),110,Nano
video_4297,Video Title 4297,62,1,Channel_83,UC238677,1000,600,19 days ago,KR,Comedy,0,2026-06-14T17:42:35.790396,148,20,0.148,0.02,0.168,19,1,15.5,Long (5-10m),100,Nano
video_4298,Video Title 4298,44,0,Channel_976,UC723891,1000,900,26 days ago,KR,Education,0,2026-06-14T17:42:35.790396,30,6,0.03,0.006,0.036,26,0,11.0,Extended (10-30m),100,Nano
video_4299,Video Title 4299,39,0,Channel_762,UC181389,1000,60,16 days ago,CA,Education,0,2026-06-14T17:42:35.790396,147,7,0.147,0.007,0.154,16,0,9.75,Short (<1m),100,Nano
video_4300,Video Title 4300,67,1,Channel_896,UC780117,1000,600,6 days ago,KR,Education,0,2026-06-14T17:42:35.790396,81,27,0.081,0.027,0.108,6,1,16.75,Long (5-10m),100,Nano
video_4301,Video Title 4301,43,0,Channel_396,UC486286,1001,900,27 days ago,CA,Entertainment,0,2026-06-14T17:42:35.790396,127,1,0.12687312687312688,0.000999000999000999,0.12787212787212787,27,0,10.75,Extended (10-30m),101,Nano
video_4302,Video Title 4302,30,0,Channel_545,UC144865,1001,60,12 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,27,16,0.026973026973026972,0.015984015984015984,0.04295704295704296,12,0,7.5,Short (<1m),102,Nano
video_4303,Video Title 4303,74,1,Channel_661,UC162811,1000,300,15 days ago,BR,Sports,0,2026-06-14T17:42:35.790396,130,2,0.13,0.002,0.132,15,1,18.5,Medium (1-5m),100,Nano
video_4304,Video Title 4304,47,0,Channel_640,UC108337,1000,1800,15 days ago,KR,Gaming,0,2026-06-14T17:42:35.790396,28,7,0.028,0.007,0.035,15,0,11.75,Extended (10-30m),102,Nano
video_4305,Video Title 4305,88,1,Channel_100,UC334539,1000,300,15 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,134,11,0.134,0.011,0.145,15,1,22.0,Medium (1-5m),103,Nano
video_4306,Video Title 4306,82,1,Channel_457,UC177670,1001,300,16 days ago,US,Music,0,2026-06-14T17:42:35.790396,72,4,0.07192807192807193,0.003996003996003996,0.07592407592407592,16,1,20.5,Medium (1-5m),100,Nano
video_4307,Video Title 4307,78,1,Channel_999,UC495055,1000,900,14 days ago,KR,Film,0,2026-06-14T17:42:35.790396,130,2,0.13,0.002,0.132,14,1,19.5,Extended (10-30m),100,Nano
video_4308,Video Title 4308,24,1,Channel_874,UC333970,1000,180,8 days ago,US,Comedy,0,2026-06-14T17:42:35.790396,48,11,0.048,0.011,0.059,8,1,6.0,Medium (1-5m),101,Nano
video_4309,Video Title 4309,70,1,Channel_328,UC838082,1000,300,25 days ago,FR,Gaming,0,2026-06-14T17:42:35.790396,109,15,0.109,0.015,0.124,25,1,17.5,Medium (1-5m),101,Nano
video_4310,Video Title 4310,40,0,Channel_724,UC677390,1000,3600,28 days ago,GB,Education,1,2026-06-14T17:42:35.790396,118,24,0.118,0.024,0.142,28,0,10.0,Very Long (>30m),100,Nano
video_4311,Video Title 4311,31,1,Channel_74,UC904134,1000,300,25 days ago,JP,Sports,0,2026-06-14T17:42:35.790396,79,10,0.079,0.01,0.089,25,1,7.75,Medium (1-5m),101,Nano
video_4312,Video Title 4312,69,0,Channel_96,UC640647,1000,300,2 days ago,KR,Entertainment,0,2026-06-14T17:42:35.790396,131,10,0.131,0.01,0.141,2,0,17.25,Medium (1-5m),102,Nano
video_4313,Video Title 4313,23,0,Channel_92,UC974470,1000,1800,15 days ago,AU,Music,0,2026-06-14T17:42:35.790396,105,1,0.105,0.001,0.106,15,0,5.75,Extended (10-30m),101,Nano
video_4314,Video Title 4314,61,0,Channel_330,UC394658,1000,900,29 days ago,FR,Technology,0,2026-06-14T17:42:35.790396,54,18,0.054,0.018,0.072,29,0,15.25,Extended (10-30m),100,Nano
video_4315,Video Title 4315,57,2,Channel_840,UC858290,1000,60,8 days ago,IN,Comedy,0,2026-06-14T17:42:35.790396,140,23,0.14,0.023,0.163,8,1,14.25,Short (<1m),100,Nano
video_4316,Video Title 4316,44,2,Channel_948,UC536434,1001,600,11 days ago,IN,News,0,2026-06-14T17:42:35.790396,57,1,0.056943056943056944,0.000999000999000999,0.057942057942057944,11,1,11.0,Long (5-10m),100,Nano
video_4317,Video Title 4317,33,1,Channel_175,UC496156,1000,300,16 days ago,FR,Gaming,0,2026-06-14T17:42:35.790396,112,1,0.112,0.001,0.113,16,1,8.25,Medium (1-5m),103,Nano
video_4318,Video Title 4318,94,1,Channel_737,UC648241,1006,600,8 days ago,JP,Sports,0,2026-06-14T17:42:35.790396,107,26,0.10636182902584493,0.02584493041749503,0.13220675944333996,8,1,23.5,Long (5-10m),100,Nano
video_4319,Video Title 4319,51,0,Channel_315,UC292477,1000,180,5 days ago,AU,Comedy,0,2026-06-14T17:42:35.790396,28,9,0.028,0.009,0.037,5,0,12.75,Medium (1-5m),100,Nano
video_4320,Video Title 4320,30,0,Channel_687,UC828294,1000,180,20 days ago,JP,Film,0,2026-06-14T17:42:35.790396,69,16,0.069,0.016,0.085,20,0,7.5,Medium (1-5m),100,Nano
video_4321,Video Title 4321,80,0,Channel_568,UC662514,1000,3600,25 days ago,JP,Music,0,2026-06-14T17:42:35.790396,90,20,0.09,0.02,0.11,25,0,20.0,Very Long (>30m),100,Nano
video_4322,Video Title 4322,37,1,Channel_497,UC102052,1001,180,4 days ago,BR,Education,0,2026-06-14T17:42:35.790396,36,19,0.03596403596403597,0.01898101898101898,0.054945054945054944,4,1,9.25,Medium (1-5m),100,Nano
video_4323,Video Title 4323,46,0,Channel_269,UC538028,1000,300,12 days ago,US,Comedy,0,2026-06-14T17:42:35.790396,23,17,0.023,0.017,0.04,12,0,11.5,Medium (1-5m),103,Nano
video_4324,Video Title 4324,74,1,Channel_428,UC887217,1000,600,10 days ago,KR,Entertainment,0,2026-06-14T17:42:35.790396,86,6,0.086,0.006,0.092,10,1,18.5,Long (5-10m),100,Nano
video_4325,Video Title 4325,73,0,Channel_35,UC336355,1000,60,4 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,31,22,0.031,0.022,0.053,4,0,18.25,Short (<1m),100,Nano
video_4326,Video Title 4326,94,2,Channel_119,UC822531,1000,900,19 days ago,CA,Sports,0,2026-06-14T17:42:35.790396,120,17,0.12,0.017,0.137,19,1,23.5,Extended (10-30m),100,Nano
video_4327,Video Title 4327,40,0,Channel_371,UC573031,1000,600,10 days ago,BR,Film,0,2026-06-14T17:42:35.790396,129,10,0.129,0.01,0.139,10,0,10.0,Long (5-10m),103,Nano
video_4328,Video Title 4328,63,1,Channel_925,UC245344,1000,900,29 days ago,IN,News,0,2026-06-14T17:42:35.790396,23,21,0.023,0.021,0.044,29,1,15.75,Extended (10-30m),100,Nano
video_4329,Video Title 4329,24,0,Channel_568,UC372635,1000,3600,28 days ago,DE,How-to,0,2026-06-14T17:42:35.790396,108,5,0.108,0.005,0.113,28,0,6.0,Very Long (>30m),100,Nano
video_4330,Video Title 4330,60,0,Channel_901,UC963912,1000,600,29 days ago,CA,How-to,1,2026-06-14T17:42:35.790396,112,11,0.112,0.011,0.123,29,0,15.0,Long (5-10m),100,Nano
video_4331,Video Title 4331,78,0,Channel_451,UC505731,1000,300,19 days ago,FR,Comedy,0,2026-06-14T17:42:35.790396,19,6,0.019,0.006,0.025,19,0,19.5,Medium (1-5m),101,Nano
video_4332,Video Title 4332,73,1,Channel_309,UC482885,1000,60,19 days ago,GB,Film,0,2026-06-14T17:42:35.790396,93,11,0.093,0.011,0.104,19,1,18.25,Short (<1m),100,Nano
video_4333,Video Title 4333,93,2,Channel_357,UC530988,1000,300,11 days ago,CA,Music,0,2026-06-14T17:42:35.790396,97,17,0.097,0.017,0.114,11,1,23.25,Medium (1-5m),100,Nano
video_4334,Video Title 4334,41,0,Channel_376,UC172981,1000,180,23 days ago,GB,Music,0,2026-06-14T17:42:35.790396,81,14,0.081,0.014,0.095,23,0,10.25,Medium (1-5m),100,Nano
video_4335,Video Title 4335,84,1,Channel_828,UC395196,1000,60,13 days ago,JP,Comedy,0,2026-06-14T17:42:35.790396,106,17,0.106,0.017,0.123,13,1,21.0,Short (<1m),101,Nano
video_4336,Video Title 4336,83,0,Channel_105,UC930973,1000,1800,21 days ago,CA,Gaming,0,2026-06-14T17:42:35.790396,44,9,0.044,0.009,0.053,21,0,20.75,Extended (10-30m),100,Nano
video_4337,Video Title 4337,90,1,Channel_390,UC229672,1001,1800,25 days ago,BR,Sports,1,2026-06-14T17:42:35.790396,46,3,0.04595404595404595,0.002997002997002997,0.04895104895104895,25,1,22.5,Extended (10-30m),100,Nano
video_4338,Video Title 4338,23,0,Channel_176,UC863866,1000,600,2 days ago,DE,News,0,2026-06-14T17:42:35.790396,139,4,0.139,0.004,0.143,2,0,5.75,Long (5-10m),100,Nano
video_4339,Video Title 4339,84,2,Channel_106,UC757773,1000,3600,14 days ago,US,How-to,0,2026-06-14T17:42:35.790396,105,11,0.105,0.011,0.116,14,1,21.0,Very Long (>30m),101,Nano
video_4340,Video Title 4340,34,1,Channel_592,UC511243,1000,300,20 days ago,DE,Music,0,2026-06-14T17:42:35.790396,65,13,0.065,0.013,0.078,20,1,8.5,Medium (1-5m),100,Nano
video_4341,Video Title 4341,95,0,Channel_163,UC565987,1000,900,18 days ago,BR,Comedy,0,2026-06-14T17:42:35.790396,104,21,0.104,0.021,0.125,18,0,23.75,Extended (10-30m),105,Nano
video_4342,Video Title 4342,41,2,Channel_914,UC523588,1000,300,27 days ago,KR,Comedy,0,2026-06-14T17:42:35.790396,114,9,0.114,0.009,0.123,27,1,10.25,Medium (1-5m),100,Nano
video_4343,Video Title 4343,66,0,Channel_267,UC171871,1000,300,16 days ago,CA,Gaming,0,2026-06-14T17:42:35.790396,52,21,0.052,0.021,0.073,16,0,16.5,Medium (1-5m),100,Nano
video_4344,Video Title 4344,65,0,Channel_563,UC587106,1000,600,24 days ago,FR,Film,0,2026-06-14T17:42:35.790396,82,18,0.082,0.018,0.1,24,0,16.25,Long (5-10m),102,Nano
video_4345,Video Title 4345,33,0,Channel_889,UC674083,1000,600,4 days ago,DE,Music,0,2026-06-14T17:42:35.790396,26,9,0.026,0.009,0.035,4,0,8.25,Long (5-10m),100,Nano
video_4346,Video Title 4346,69,0,Channel_279,UC820167,1000,180,1 days ago,US,How-to,0,2026-06-14T17:42:35.790396,94,29,0.094,0.029,0.123,1,0,17.25,Medium (1-5m),100,Nano
video_4347,Video Title 4347,39,0,Channel_303,UC746287,1000,3600,26 days ago,GB,News,0,2026-06-14T17:42:35.790396,106,8,0.106,0.008,0.114,26,0,9.75,Very Long (>30m),102,Nano
video_4348,Video Title 4348,69,0,Channel_587,UC688682,1001,60,3 days ago,IN,Film,0,2026-06-14T17:42:35.790396,114,16,0.11388611388611389,0.015984015984015984,0.12987012987012986,3,0,17.25,Short (<1m),100,Nano
video_4349,Video Title 4349,52,0,Channel_955,UC717178,1000,300,12 days ago,FR,Comedy,1,2026-06-14T17:42:35.790396,144,25,0.144,0.025,0.169,12,0,13.0,Medium (1-5m),100,Nano
video_4350,Video Title 4350,78,0,Channel_953,UC534201,1001,900,23 days ago,AU,How-to,0,2026-06-14T17:42:35.790396,33,7,0.03296703296703297,0.006993006993006993,0.03996003996003996,23,0,19.5,Extended (10-30m),100,Nano
video_4351,Video Title 4351,62,1,Channel_861,UC994973,1000,1800,28 days ago,DE,Comedy,0,2026-06-14T17:42:35.790396,19,2,0.019,0.002,0.021,28,1,15.5,Extended (10-30m),100,Nano
video_4352,Video Title 4352,98,0,Channel_127,UC988673,1000,1800,3 days ago,GB,Technology,0,2026-06-14T17:42:35.790396,141,15,0.141,0.015,0.156,3,0,24.5,Extended (10-30m),102,Nano
video_4353,Video Title 4353,31,2,Channel_246,UC170343,1004,600,21 days ago,IN,Music,0,2026-06-14T17:42:35.790396,101,18,0.10059760956175298,0.017928286852589643,0.11852589641434264,21,1,7.75,Long (5-10m),113,Nano
video_4354,Video Title 4354,59,0,Channel_824,UC434016,1000,600,18 days ago,KR,Film,0,2026-06-14T17:42:35.790396,88,4,0.088,0.004,0.092,18,0,14.75,Long (5-10m),100,Nano
video_4355,Video Title 4355,39,1,Channel_234,UC237596,1000,180,24 days ago,CA,Technology,0,2026-06-14T17:42:35.790396,69,4,0.069,0.004,0.073,24,1,9.75,Medium (1-5m),100,Nano
video_4356,Video Title 4356,57,1,Channel_667,UC924922,1000,60,4 days ago,US,Sports,0,2026-06-14T17:42:35.790396,71,3,0.071,0.003,0.074,4,1,14.25,Short (<1m),100,Nano
video_4357,Video Title 4357,22,0,Channel_585,UC936652,1002,1800,29 days ago,DE,Gaming,0,2026-06-14T17:42:35.790396,51,20,0.05089820359281437,0.01996007984031936,0.07085828343313373,29,0,5.5,Extended (10-30m),100,Nano
video_4358,Video Title 4358,47,0,Channel_931,UC535114,1002,180,17 days ago,JP,Comedy,0,2026-06-14T17:42:35.790396,97,28,0.0968063872255489,0.027944111776447105,0.124750499001996,17,0,11.75,Medium (1-5m),100,Nano
video_4359,Video Title 4359,75,2,Channel_439,UC530082,1000,600,12 days ago,KR,Film,0,2026-06-14T17:42:35.790396,12,27,0.012,0.027,0.039,12,1,18.75,Long (5-10m),100,Nano
video_4360,Video Title 4360,32,0,Channel_137,UC639553,1000,3600,20 days ago,BR,Entertainment,1,2026-06-14T17:42:35.790396,86,24,0.086,0.024,0.11,20,0,8.0,Very Long (>30m),100,Nano
video_4361,Video Title 4361,96,0,Channel_786,UC830560,1000,900,8 days ago,AU,News,0,2026-06-14T17:42:35.790396,18,11,0.018,0.011,0.029,8,0,24.0,Extended (10-30m),109,Nano
video_4362,Video Title 4362,85,0,Channel_556,UC980191,1008,180,25 days ago,BR,Film,0,2026-06-14T17:42:35.790396,112,17,0.1111111111111111,0.016865079365079364,0.12797619047619047,25,0,21.25,Medium (1-5m),100,Nano
video_4363,Video Title 4363,56,1,Channel_759,UC129830,1000,3600,17 days ago,IN,How-to,0,2026-06-14T17:42:35.790396,144,29,0.144,0.029,0.173,17,1,14.0,Very Long (>30m),100,Nano
video_4364,Video Title 4364,68,1,Channel_149,UC179138,1000,300,14 days ago,CA,Sports,0,2026-06-14T17:42:35.790396,35,25,0.035,0.025,0.06,14,1,17.0,Medium (1-5m),106,Nano
video_4365,Video Title 4365,85,2,Channel_56,UC501311,1005,600,22 days ago,AU,News,0,2026-06-14T17:42:35.790396,48,3,0.04776119402985075,0.0029850746268656717,0.050746268656716415,22,1,21.25,Long (5-10m),100,Nano
video_4366,Video Title 4366,55,0,Channel_688,UC409529,1000,600,20 days ago,FR,Gaming,0,2026-06-14T17:42:35.790396,85,1,0.085,0.001,0.086,20,0,13.75,Long (5-10m),100,Nano
video_4367,Video Title 4367,73,0,Channel_356,UC936727,1000,180,11 days ago,IN,Comedy,1,2026-06-14T17:42:35.790396,78,12,0.078,0.012,0.09,11,0,18.25,Medium (1-5m),100,Nano
video_4368,Video Title 4368,45,0,Channel_257,UC908709,1000,900,8 days ago,AU,Comedy,0,2026-06-14T17:42:35.790396,124,1,0.124,0.001,0.125,8,0,11.25,Extended (10-30m),100,Nano
video_4369,Video Title 4369,94,0,Channel_923,UC713549,1001,180,1 days ago,CA,Technology,0,2026-06-14T17:42:35.790396,27,23,0.026973026973026972,0.022977022977022976,0.04995004995004995,1,0,23.5,Medium (1-5m),100,Nano
video_4370,Video Title 4370,91,0,Channel_813,UC578646,1000,3600,21 days ago,CA,Education,0,2026-06-14T17:42:35.790396,87,18,0.087,0.018,0.105,21,0,22.75,Very Long (>30m),101,Nano
video_4371,Video Title 4371,59,1,Channel_63,UC196714,1000,900,17 days ago,KR,Technology,0,2026-06-14T17:42:35.790396,139,20,0.139,0.02,0.159,17,1,14.75,Extended (10-30m),100,Nano
video_4372,Video Title 4372,62,3,Channel_826,UC546430,1000,600,20 days ago,DE,Sports,0,2026-06-14T17:42:35.790396,103,27,0.103,0.027,0.13,20,1,15.5,Long (5-10m),100,Nano
video_4373,Video Title 4373,41,0,Channel_936,UC795925,1000,3600,28 days ago,BR,News,0,2026-06-14T17:42:35.790396,47,29,0.047,0.029,0.076,28,0,10.25,Very Long (>30m),100,Nano
video_4374,Video Title 4374,39,0,Channel_63,UC559702,1001,180,18 days ago,AU,Education,0,2026-06-14T17:42:35.790396,18,10,0.017982017982017984,0.00999000999000999,0.027972027972027972,18,0,9.75,Medium (1-5m),103,Nano
video_4375,Video Title 4375,27,0,Channel_806,UC333812,1000,60,29 days ago,US,Music,0,2026-06-14T17:42:35.790396,68,5,0.068,0.005,0.073,29,0,6.75,Short (<1m),100,Nano
video_4376,Video Title 4376,48,0,Channel_29,UC463192,1000,1800,10 days ago,AU,Entertainment,0,2026-06-14T17:42:35.790396,75,1,0.075,0.001,0.076,10,0,12.0,Extended (10-30m),100,Nano
video_4377,Video Title 4377,59,1,Channel_552,UC542098,1000,180,9 days ago,IN,Education,0,2026-06-14T17:42:35.790396,28,26,0.028,0.026,0.054,9,1,14.75,Medium (1-5m),100,Nano
video_4378,Video Title 4378,49,0,Channel_659,UC354072,1000,180,2 days ago,BR,Entertainment,0,2026-06-14T17:42:35.790396,77,9,0.077,0.009,0.086,2,0,12.25,Medium (1-5m),101,Nano
video_4379,Video Title 4379,74,1,Channel_600,UC678110,1000,3600,20 days ago,FR,Music,0,2026-06-14T17:42:35.790396,104,1,0.104,0.001,0.105,20,1,18.5,Very Long (>30m),100,Nano
video_4380,Video Title 4380,35,0,Channel_568,UC626208,1000,60,3 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,76,18,0.076,0.018,0.094,3,0,8.75,Short (<1m),103,Nano
video_4381,Video Title 4381,65,1,Channel_300,UC765236,1000,60,1 days ago,JP,Comedy,0,2026-06-14T17:42:35.790396,41,12,0.041,0.012,0.053,1,1,16.25,Short (<1m),100,Nano
video_4382,Video Title 4382,81,1,Channel_705,UC515212,1000,300,28 days ago,CA,Comedy,0,2026-06-14T17:42:35.790396,144,26,0.144,0.026,0.17,28,1,20.25,Medium (1-5m),102,Nano
video_4383,Video Title 4383,26,1,Channel_612,UC371304,1002,60,1 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,26,3,0.02594810379241517,0.0029940119760479044,0.028942115768463075,1,1,6.5,Short (<1m),100,Nano
video_4384,Video Title 4384,99,0,Channel_215,UC131706,1000,900,18 days ago,US,Film,0,2026-06-14T17:42:35.790396,95,18,0.095,0.018,0.113,18,0,24.75,Extended (10-30m),109,Nano
video_4385,Video Title 4385,64,0,Channel_141,UC925130,1000,1800,8 days ago,JP,Film,0,2026-06-14T17:42:35.790396,112,23,0.112,0.023,0.135,8,0,16.0,Extended (10-30m),102,Nano
video_4386,Video Title 4386,78,0,Channel_926,UC300416,1000,1800,18 days ago,FR,Sports,0,2026-06-14T17:42:35.790396,47,26,0.047,0.026,0.073,18,0,19.5,Extended (10-30m),104,Nano
video_4387,Video Title 4387,75,0,Channel_507,UC537491,1000,300,1 days ago,GB,Comedy,0,2026-06-14T17:42:35.790396,63,3,0.063,0.003,0.066,1,0,18.75,Medium (1-5m),102,Nano
video_4388,Video Title 4388,67,0,Channel_561,UC540640,1002,900,22 days ago,KR,Gaming,0,2026-06-14T17:42:35.790396,71,23,0.07085828343313373,0.022954091816367265,0.09381237524950099,22,0,16.75,Extended (10-30m),101,Nano
video_4389,Video Title 4389,46,0,Channel_499,UC268578,1000,3600,17 days ago,FR,Comedy,0,2026-06-14T17:42:35.790396,100,24,0.1,0.024,0.124,17,0,11.5,Very Long (>30m),101,Nano
video_4390,Video Title 4390,72,0,Channel_627,UC122879,1000,300,10 days ago,US,News,0,2026-06-14T17:42:35.790396,81,8,0.081,0.008,0.089,10,0,18.0,Medium (1-5m),100,Nano
video_4391,Video Title 4391,92,0,Channel_502,UC884915,1017,3600,9 days ago,CA,Technology,0,2026-06-14T17:42:35.790396,37,9,0.03638151425762045,0.008849557522123894,0.04523107177974434,9,0,23.0,Very Long (>30m),100,Nano
video_4392,Video Title 4392,54,0,Channel_741,UC871152,1000,300,22 days ago,FR,Gaming,0,2026-06-14T17:42:35.790396,134,27,0.134,0.027,0.161,22,0,13.5,Medium (1-5m),100,Nano
video_4393,Video Title 4393,70,1,Channel_764,UC776133,1000,1800,10 days ago,CA,Education,0,2026-06-14T17:42:35.790396,61,19,0.061,0.019,0.08,10,1,17.5,Extended (10-30m),100,Nano
video_4394,Video Title 4394,56,0,Channel_587,UC602217,1000,3600,22 days ago,GB,Gaming,0,2026-06-14T17:42:35.790396,63,1,0.063,0.001,0.064,22,0,14.0,Very Long (>30m),100,Nano
video_4395,Video Title 4395,76,2,Channel_191,UC440714,1000,900,1 days ago,IN,Music,0,2026-06-14T17:42:35.790396,121,24,0.121,0.024,0.145,1,1,19.0,Extended (10-30m),101,Nano
video_4396,Video Title 4396,27,0,Channel_711,UC628172,1000,600,16 days ago,CA,Comedy,0,2026-06-14T17:42:35.790396,84,29,0.084,0.029,0.113,16,0,6.75,Long (5-10m),100,Nano
video_4397,Video Title 4397,98,0,Channel_675,UC199036,1002,1800,7 days ago,JP,Entertainment,0,2026-06-14T17:42:35.790396,42,12,0.041916167664670656,0.011976047904191617,0.05389221556886228,7,0,24.5,Extended (10-30m),101,Nano
video_4398,Video Title 4398,39,0,Channel_651,UC314573,1000,600,3 days ago,FR,Gaming,0,2026-06-14T17:42:35.790396,138,22,0.138,0.022,0.16,3,0,9.75,Long (5-10m),100,Nano
video_4399,Video Title 4399,72,1,Channel_49,UC656091,1001,180,17 days ago,US,Comedy,0,2026-06-14T17:42:35.790396,122,22,0.12187812187812187,0.02197802197802198,0.14385614385614387,17,1,18.0,Medium (1-5m),100,Nano
video_4400,Video Title 4400,31,1,Channel_363,UC775423,1004,3600,9 days ago,US,Education,0,2026-06-14T17:42:35.790396,94,12,0.09362549800796813,0.01195219123505976,0.10557768924302789,9,1,7.75,Very Long (>30m),101,Nano
video_4401,Video Title 4401,68,0,Channel_879,UC382380,1000,600,15 days ago,DE,Film,0,2026-06-14T17:42:35.790396,81,14,0.081,0.014,0.095,15,0,17.0,Long (5-10m),100,Nano
video_4402,Video Title 4402,36,1,Channel_627,UC837603,1000,1800,8 days ago,AU,Gaming,0,2026-06-14T17:42:35.790396,104,19,0.104,0.019,0.123,8,1,9.0,Extended (10-30m),100,Nano
video_4403,Video Title 4403,83,0,Channel_680,UC988435,1003,180,4 days ago,US,Technology,0,2026-06-14T17:42:35.790396,60,6,0.05982053838484546,0.005982053838484547,0.06580259222333001,4,0,20.75,Medium (1-5m),100,Nano
